LAMMPS (22 Jul 2025 - Update 6)
KOKKOS mode with Kokkos version 4.6.2 is enabled
  will use up to 1 GPU(s) per node
Kokkos::OpenMP::initialize WARNING: OMP_PROC_BIND environment variable not set
  In general, for best performance with OpenMP 4.0 or better set OMP_PROC_BIND=spread and OMP_PLACES=threads
  For best performance with OpenMP 3.1 set OMP_PROC_BIND=true
  For unit testing set OMP_PROC_BIND=false

MPI detected: For OpenMP binding to work as intended, MPI ranks must be bound to exclusive CPU sets.

  using 1 OpenMP thread(s) per MPI task
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (51.095499 29.5 46.8)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  4000 atoms
  read_data CPU = 0.007 seconds
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.8
  ghost atom cutoff = 6.8
  binsize = 6.8, bins = 8 5 7
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair meam/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
  (2) pair meam/kk, perpetual, half/full from (1)
      attributes: half, newton on, kokkos_device
      pair build: halffull/newton/kk/device
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 12.83 | 12.83 | 12.83 Mbytes
   Step          Time         Atoms         Temp          Press           Pxx            Pyy            Pzz           PotEng           Lx             Ly             Lz           Volume        Density    
     52000   52             297.70741      25148.529      149.31856      306.72571      74989.542     -19248.245      52.147879      30.09716       44.467457      69791.809      4.5567871      0.052          7.4989542    
     53000   53             302.38779      25229.48      -534.67689      177.92841      76045.188     -19243.643      52.184503      30.112575      44.42055       69802.887      4.5560639      0.053          7.6045188    
     54000   54             301.74814      25626.923     -370.82729      35.042719      77216.554     -19244.608      52.190267      30.130298      44.373643      69777.922      4.557694       0.054          7.7216554    
     55000   55             301.36822      26140.518     -401.41482      23.470953      78799.497     -19238.56       52.213923      30.142153      44.326737      69763.194      4.5586562      0.055          7.8799497    
     56000   56             302.13983      26968.399     -268.85947      788.45868      80385.597     -19234.433      52.240965      30.139806      44.27983       69720.035      4.5614781      0.056          8.0385597    
     57000   57             298.4028       27647.379      523.86056      433.94532      81984.33      -19233.261      52.221807      30.168531      44.232924      69686.99       4.5636411      0.057          8.198433     
     58000   58             303.56355      28079.065      573.94445      489.25359      83173.997     -19225.998      52.268856      30.171365      44.186017      69682.353      4.5639448      0.058          8.3173997    
     59000   59             301.16657      29624.219      1508.7454      1947.045       85416.865     -19225.146      52.276345      30.158088      44.13911       69587.717      4.5701516      0.059          8.5416865    
     60000   60             292.30271      29722.115      1096.241       1689.3361      86380.767     -19222.56       52.312768      30.168583      44.092204      69586.407      4.5702376      0.06           8.6380767    
     61000   61             304.63921      29606.244      824.05028      884.63775      87110.043     -19217.826      52.313084      30.212016      44.045297      69612.875      4.5684999      0.061          8.7110043    
     62000   62             300.1575       30607.146      1509.9285      1188.0527      89123.457     -19212.222      52.321006      30.218729      43.998391      69564.724      4.5716621      0.062          8.9123457    
     63000   63             309.50122      31565.501      2199.2913      1702.6973      90794.514     -19209.961      52.322285      30.229872      43.951484      69517.887      4.5747423      0.063          9.0794514    
     64000   64             297.72916      32099.073      2701.9056      1587.9577      92007.355     -19205.363      52.334083      30.245509      43.904577      69495.283      4.5762302      0.064          9.2007355    
     65000   65             303.57619      30931.223      628.51696      153.43001      92011.722     -19197.24       52.416383      30.271353      43.857671      69589.617      4.5700268      0.065          9.2011722    
     66000   66             299.48685      31226.609      67.605285      475.78529      93136.437     -19198.985      52.445207      30.276885      43.810764      69566.126      4.57157        0.066          9.3136437    
     67000   67             294.44238      31291.649      587.45086     -765.99569      94053.493     -19194.951      52.425371      30.322719      43.763858      69570.521      4.5712812      0.067          9.4053493    
     68000   68             300.5852       31348.078      10.945089     -928.06975      94961.359     -19187.679      52.477147      30.335788      43.716951      69594.572      4.5697014      0.068          9.4961359    
     69000   69             300.4906       31595.032     -231.56864     -884.80766      95901.472     -19186.853      52.514902      30.341036      43.670044      69581.95       4.5705303      0.069          9.5901472    
     70000   70             300.60782      32193.641     -118.54631     -818.02613      97517.496     -19177.678      52.532743      30.359747      43.623138      69573.704      4.5710721      0.07           9.7517496    
     71000   71             292.95024      31739.869     -170.24932     -2291.1482      97681.005     -19174.281      52.519417      30.416419      43.576231      69610.962      4.5686255      0.071          9.7681005    
     72000   72             299.67391      32390.247     -341.88729     -1865.0124      99377.639     -19168.717      52.573522      30.407067      43.529325      69586.266      4.5702468      0.072          9.9377639    
     73000   73             296.10436      33409.464     -107.6863      -833.20758      101169.28     -19167.843      52.600277      30.398625      43.482418      69527.347      4.5741198      0.073          10.116928    
     74000   74             303.84381      33973.675      893.45399     -1505.5301      102533.1      -19160.692      52.573757      30.441839      43.435511      69516.01       4.5748658      0.074          10.25331     
     75000   75             299.24382      34773.898      768.14818     -695.67626      104249.22     -19158.503      52.624677      30.425551      43.388605      69471.006      4.5778294      0.075          10.424922    
     76000   76             300.91843      35199.77       76.815001      15.539882      105506.95     -19150.318      52.674868      30.427586      43.341698      69466.733      4.578111       0.076          10.550695    
     77000   77             296.72385      35755.487      66.708983      221.64213      106978.11     -19145.179      52.708093      30.431868      43.294792      69445.094      4.5795376      0.077          10.697811    
     78000   78             304.11643      36158.548     -167.0901       778.40143      107864.33     -19141.609      52.756499      30.432563      43.247885      69435.149      4.5801935      0.078          10.786433    
     79000   79             298.92746      36326.961     -1140.5841      1304.6312      108816.83     -19137.261      52.857443      30.408471      43.200978      69437.539      4.5800358      0.079          10.881683    
     80000   80             306.44806      36268.36      -1178.9008      341.31667      109642.67     -19132.116      52.861181      30.449638      43.154072      69460.958      4.5784916      0.08           10.964267    
     81000   81             300.76223      36753.298     -962.16634      454.71762      110767.34     -19127.662      52.859602      30.473645      43.107165      69438.09       4.5799995      0.081          11.076734    
     82000   82             303.04708      37037.869     -297.16947     -385.84005      111796.62     -19121.589      52.858152      30.50794       43.060259      69438.685      4.5799602      0.082          11.179662    
     83000   83             288.97045      37130.826     -1488.9095      92.716554      112788.67     -19115.092      52.91489       30.511875      43.013352      69446.455      4.5794478      0.083          11.278867    
     84000   84             303.18936      37608.612      7.3233173     -1108.0844      113926.6      -19110.29       52.862718      30.57015       42.966445      69434.688      4.5802239      0.084          11.39266     
     85000   85             308.58614      38377.247      696.29988     -1020.3199      115455.76     -19109.014      52.869019      30.582655      42.919539      69395.529      4.5828084      0.085          11.545576    
     86000   86             299.08122      39208.018      780.22268     -308.74342      117152.57     -19098.063      52.898124      30.587871      42.872632      69369.678      4.5845162      0.086          11.715257    
     87000   87             298.34565      39714.482      972.12909     -279.61174      118450.93     -19098.023      52.915406      30.598559      42.825726      69340.639      4.5864362      0.087          11.845093    
     88000   88             299.99986      40521.693      2243.3145     -547.66055      119869.42     -19087.072      52.901592      30.632992      42.778819      69324.532      4.5875018      0.088          11.986942    
     89000   89             298.48882      40092.002      26.300175      138.577        120111.13     -19082.149      53.01867       30.614562      42.731912      69360.019      4.5851547      0.089          12.011113    
     90000   90             295.04504      40157.002      112.32105     -605.65269      120964.34     -19076.581      53.039087      30.640312      42.685006      69368.861      4.5845702      0.09           12.096434    
     91000   91             302.80665      39983.318     -1316.29       -129.97622      121396.22     -19065.869      53.135499      30.639428      42.638099      69416.586      4.5814182      0.091          12.139622    
     92000   92             298.29667      40593.943     -1264.2611      163.9277       122882.16     -19068.449      53.168398      30.633193      42.591193      69369.034      4.5845588      0.092          12.288216    
     93000   93             300.0185       42369.278      421.43566      1445.8168      125240.58     -19058.577      53.138754      30.646847      42.544286      69284.871      4.5901279      0.093          12.524058    
     94000   94             300.17976      43153.857      981.66336      1588.8907      126891.02     -19054.015      53.124817      30.675094      42.497379      69254.101      4.5921673      0.094          12.689102    
     95000   95             306.97056      42352.964      543.36078     -153.08184      126668.61     -19045.424      53.164502      30.717953      42.450473      69326.066      4.5874002      0.095          12.666861    
     96000   96             295.57756      42523.179     -106.03815      83.372404      127592.2      -19038.412      53.216071      30.72496       42.403566      69332.444      4.5869783      0.096          12.75922     
     97000   97             298.19905      42529.428     -314.44996     -389.07231      128291.81     -19040.111      53.237345      30.744474      42.35666       69327.44       4.5873094      0.097          12.829181    
     98000   98             299.97706      43833.937      295.03301      583.63001      130623.15     -19026.338      53.265459      30.744652      42.309753      69287.636      4.5899447      0.098          13.062315    
     99000   99             302.89604      45146.473      906.64899      2070.7412      132462.03     -19026.528      53.291509      30.72782       42.262846      69206.758      4.5953087      0.099          13.246203    
    100000   100            301.86358      44252.23      -391.59278      979.05114      132169.23     -19016.164      53.364906      30.758152      42.21594       69293.493      4.5895567      0.1            13.216923    
    101000   101            300.30143      43748.049     -921.75291     -54.384304      132220.28     -19007.581      53.404311      30.793496      42.169033      69347.204      4.586002       0.101          13.222028    
    102000   102            297.16536      44364.189     -32.773408     -406.87065      133532.21     -19003.114      53.373352      30.832985      42.122127      69318.688      4.5878885      0.102          13.353221    
    103000   103            307.33276      45169.668     -112.48295      494.09338      135127.4      -18997.354      53.430183      30.823302      42.07522       69293.457      4.5895591      0.103          13.51274     
    104000   104            306.51026      45855.076      1492.7721     -396.98334      136469.44     -18994.764      53.349084      30.88754       42.028313      69255.179      4.5920957      0.104          13.646944    
    105000   105            302.47903      46097.21       1375.6719     -383.77511      137299.73     -18984.488      53.39814       30.899688      41.981407      69268.728      4.5911976      0.105          13.729973    
    106000   106            296.97854      45585.897     -98.231242     -452.65736      137308.58     -18978.589      53.510669      30.890221      41.9345        69315.902      4.588073       0.106          13.730858    
    107000   107            306.03752      46017.712     -1081.7063      901.571        138233.27     -18971.316      53.580246      30.880858      41.887594      69307.378      4.5886372      0.107          13.823327    
    108000   108            298.57625      46458.238     -1252.6493      1180.1383      139447.23     -18966.685      53.633549      30.877396      41.840687      69290.87       4.5897304      0.108          13.944723    
    109000   109            305.25992      46915.177     -90.475574      136.09324      140699.91     -18956.437      53.592638      30.939154      41.79378       69298.722      4.5892104      0.109          14.069991    
    110000   110            303.5331       47336.128      999.74218     -647.9345       141656.58     -18951.756      53.546014      30.993568      41.746874      69282.362      4.5902941      0.11           14.165658    
    111000   111            299.6633       47464.915      980.74327     -728.50987      142142.51     -18943.717      53.58898       31.00894       41.699967      69294.398      4.5894967      0.111          14.214251    
    112000   112            308.54615      47516.632     -439.08336      103.16287      142885.82     -18938.785      53.711503      30.979367      41.653061      69308.543      4.5885601      0.112          14.288582    
    113000   113            295.75947      47473.343     -1706.7882      869.79548      143257.02     -18932.381      53.788683      30.975947      41.606154      69322.318      4.5876483      0.113          14.325702    
    114000   114            308.26807      48528.104     -477.87816      1046.8327      145015.36     -18922.792      53.794828      30.992087      41.559247      69288.158      4.58991        0.114          14.501536    
    115000   115            296.50617      48877.532      710.45483     -41.928116      145964.07     -18916.332      53.750752      31.048158      41.512341      69278.363      4.590559       0.115          14.596407    
    116000   116            302.69644      48725.193      377.77801     -492.93546      146290.74     -18908.973      53.752331      31.095697      41.465434      69308.072      4.5885912      0.116          14.629074    
    117000   117            297.16957      49121.051      74.208266      24.397919      147264.55     -18902.891      53.845075      31.073955      41.418528      69300.628      4.5890842      0.117          14.726455    
    118000   118            306.553        49360.548     -866.89066      748.46673      148200.07     -18896.209      53.942583      31.057713      41.371621      69311.253      4.5883807      0.118          14.820007    
    119000   119            300.90502      49528.348     -281.85636      114.54135      148752.36     -18884.512      53.912129      31.117887      41.324714      69327.645      4.5872958      0.119          14.875236    
    120000   120            301.50098      49692.214     -181.58823     -240.22335      149498.45     -18883.157      53.892859      31.161061      41.277808      69320.245      4.5877855      0.12           14.949845    
    121000   121            305.16492      49735.905     -829.76624      62.724602      149974.76     -18870.933      53.985716      31.154852      41.230901      69346.954      4.5860185      0.121          14.997476    
    122000   122            298.18619      50402.687     -1373.9131      1217.8624      151364.11     -18866.032      54.080488      31.121634      41.183995      69315.675      4.588088       0.122          15.136411    
    123000   123            297.52494      50957.771     -937.81017      1345.324       152465.8      -18853.983      54.076501      31.158771      41.137088      69314.237      4.5881831      0.123          15.24658     
    124000   124            299.91942      51124.431      397.69913     -67.615419      153043.21     -18853.317      54.025666      31.220039      41.090181      69306.126      4.5887201      0.124          15.304321    
    125000   125            302.91622      51110.19       95.660312     -116.46881      153351.38     -18844.353      54.076923      31.239421      41.043275      69335.708      4.5867623      0.125          15.335138    
    126000   126            300.92186      51340.787     -325.42354      165.82775      154181.96     -18833.773      54.142861      31.242674      40.996368      69348.135      4.5859404      0.126          15.418196    
    127000   127            299.14816      51410.304     -422.24095     -43.200636      154696.35     -18827.039      54.176055      31.262635      40.949462      69355.539      4.5854508      0.127          15.469635    
    128000   128            302.28607      52983.616      1221.3255      847.65546      156881.87     -18818.179      54.13628       31.291086      40.902555      69288.232      4.5899052      0.128          15.688187    
    129000   129            297.41056      51646.733     -889.17735      57.354677      155772.02     -18812.653      54.250151      31.30364       40.855648      69382.172      4.5836906      0.129          15.577202    
    130000   130            298.07127      50649.329     -1535.201      -1428.2301      154911.42     -18801.585      54.279984      31.362582      40.808742      69471.188      4.5778174      0.13           15.491142    
    131000   131            307.51735      53669.194      890.20458      1330.5177      158786.86     -18795.383      54.259723      31.334695      40.761835      69303.758      4.5888769      0.131          15.878686    
    132000   132            301.06881      52632.583     -509.8526       275.32913      158132.27     -18791.239      54.345328      31.353985      40.714929      69375.901      4.584105       0.132          15.813227    
    133000   133            298.51308      52467.264     -131.95423     -715.77775      158249.52     -18777.936      54.346062      31.407974      40.668022      69416.235      4.5814414      0.133          15.824952    
    134000   134            304.84153      53566.937      1012.3335     -226.05454      159914.53     -18769.096      54.345985      31.427631      40.621115      69379.467      4.5838693      0.134          15.991453    
    135000   135            304.25201      53466.484     -275.11483      329.71687      160344.85     -18759.695      54.458581      31.413343      40.574209      69411.358      4.5817633      0.135          16.034485    
    136000   136            301.23983      52933.494     -986.43153     -90.663707      159877.58     -18753.057      54.538599      31.426774      40.527302      69462.67       4.5783788      0.136          15.987758    
    137000   137            304.95088      53870.665      979.77772     -614.8425       161247.06     -18745.168      54.457068      31.49173       40.480396      69421.744      4.5810779      0.137          16.124706    
    138000   138            299.95655      54645.354      1595.468      -100.69702      162441.29     -18739.269      54.459135      31.509272      40.433489      69382.561      4.5836649      0.138          16.244129    
    139000   139            299.4494       53514.616     -356.40613     -357.61234      161257.87     -18726.681      54.593564      31.517647      40.386582      69491.605      4.5764724      0.139          16.125787    
    140000   140            303.09756      54229.956     -752.06534      768.3486       162673.59     -18723.587      54.63555       31.511063      40.339676      69449.765      4.5792295      0.14           16.267359    
    141000   141            297.52115      54645.006     -215.59048      472.67676      163677.93     -18716.711      54.653721      31.53389       40.292769      69442.349      4.5797186      0.141          16.367793    
    142000   142            297.92395      54686.692     -211.44723      583.13207      163688.39     -18702.713      54.708187      31.554477      40.245863      69475.959      4.5775031      0.142          16.368839    
    143000   143            293.32823      52768.282     -1173.1231     -2139.3193      161617.29     -18694.356      54.72961       31.64204       40.198956      69614.805      4.5683733      0.143          16.161729    
    144000   144            294.59449      56256.23       1388.5063      1032.843       166347.34     -18686.368      54.725277      31.589951      40.152049      69413.611      4.5816146      0.144          16.634734    
    145000   145            296.79074      54500.466     -1098.3008      124.904        164474.79     -18677.335      54.852586      31.614926      40.105143      69548.754      4.5727119      0.145          16.447479    
    146000   146            302.08122      55190.15      -465.27943      675.95813      165359.77     -18671.786      54.852704      31.640638      40.058236      69524.054      4.5743364      0.146          16.535977    
    147000   147            297.27131      55717.468      655.50806      578.46148      165918.43     -18662.229      54.865649      31.664949      40.01133       69512.402      4.5751032      0.147          16.591843    
    148000   148            302.72757      53889.559     -1251.9147     -1132.5356      164053.13     -18650.617      54.977706      31.703346      39.964423      69657.08       4.5656007      0.148          16.405313    
    149000   149            303.88744      56415.23       405.21356      1731.7152      167108.76     -18646.987      54.954691      31.687683      39.917516      69511.838      4.5751403      0.149          16.710876    
    150000   150            302.39151      55060.957     -337.94303     -213.69687      165734.51     -18635.525      54.98448       31.757774      39.87061       69621.449      4.5679373      0.15           16.573451    
    151000   151            295.85016      54826.867     -189.67491     -1032.9037      165703.18     -18630.233      55.009476      31.793029      39.823703      69648.387      4.5661706      0.151          16.570318    
    152000   152            301.28899      55900.648      473.25602      774.49879      166454.19     -18620.907      55.024622      31.800573      39.776797      69602.016      4.5692127      0.152          16.645419    
    153000   153            296.06404      55740.043      1202.7134      48.870885      165968.54     -18606.543      55.093734      31.818408      39.72989       69646.294      4.5663078      0.153          16.596854    
    154000   154            296.26604      53447.196     -1687.7697     -901.59265      162930.95     -18600.939      55.182809      31.878034      39.682983      69807.109      4.5557884      0.154          16.293095    
    155000   155            303.09917      55328.071      584.02598      1559.2727      163840.92     -18589.233      55.233787      31.846066      39.636077      69719.019      4.5615446      0.155          16.384092    
    156000   156            295.99043      53818.098      198.97444     -473.98976      161729.31     -18581.857      55.257692      31.919801      39.58917       69827.955      4.5544283      0.156          16.172931    
    157000   157            295.40925      51772.298     -64.16347       1088.9916      154292.07     -18573.325      55.385455      31.959482      39.542264      69993.384      4.5436639      0.157          15.429207    
    158000   158            334.86442      41423.035      800.41064     -1117.8393      124586.53     -18626.543      55.32708       32.370113      39.495357      70733.966      4.4960919      0.158          12.458653    
    159000   159            337.39109      23183.404      557.20852      1552.7038      67440.299     -18879.878      52.995553      33.988895      39.44845       71056.928      4.4756566      0.159          6.7440299    
    160000   160            305.6884       12579.469     -410.80161      96.342907      38052.866     -18974.605      52.260048      34.652835      39.401544      71354.574      4.4569871      0.16           3.8052866    
    161000   161            300.109        8118.7885     -726.42587     -126.10084      25208.892     -19031.542      52.138671      34.828219      39.354637      71463.97       4.4501644      0.161          2.5208892    
    162000   162            305.06598      7472.9837      396.24007      95.661017      21927.05      -19062.358      52.046379      34.890623      39.307731      71380.11       4.4553926      0.162          2.192705     
    163000   163            301.60399      6743.1007     -557.54561     -380.75289      21167.601     -19079.101      52.097076      34.887911      39.260824      71358.831      4.4567212      0.163          2.1167601    
    164000   164            301.62231      7346.2569     -489.78467     -178.68852      22707.244     -19090.269      52.061221      34.904782      39.213917      71258.965      4.462967       0.164          2.2707244    
    165000   165            300.78205      8076.8233     -268.59711      304.22849      24194.838     -19097.954      52.082362      34.88872       39.167011      71169.864      4.4685544      0.165          2.4194838    
    166000   166            298.70123      8474.2904     -1192.5646      377.99319      26237.443     -19101.386      52.16697       34.85148       39.120104      71124.109      4.4714292      0.166          2.6237443    
    167000   167            295.34192      9411.283       399.59963      156.3011       27677.948     -19109.517      51.99974       34.963939      39.073198      71039.596      4.4767486      0.167          2.7677948    
    168000   168            302.82243      9984.6334     -635.50583      1447.9116      29141.494     -19109.414      52.096012      34.920817      39.026291      70998.007      4.479371       0.168          2.9141494    
    169000   169            301.39374      10459.633      135.57081      1279.2164      29964.113     -19117.171      52.091005      34.935486      38.979384      70935.641      4.4833092      0.169          2.9964113    
    170000   170            301.14487      11016.394      703.69469      613.5518       31731.937     -19120.833      52.097228      34.95446       38.932478      70897.228      4.4857383      0.17           3.1731937    
    171000   171            299.36383      11887.438      852.74495      711.2265       34098.344     -19116.005      52.033903      35.011359      38.885571      70840.864      4.4893074      0.171          3.4098344    
    172000   172            296.85984      11254.784     -1486.706       600.53783      34650.52      -19119.244      52.154097      34.998583      38.838665      70892.971      4.4860077      0.172          3.465052     
    173000   173            297.01375      11128.2       -139.79618     -2002.9988      35527.396     -19119.901      52.09757       35.076398      38.791758      70887.869      4.4863306      0.173          3.5527396    
    174000   174            301.03447      10826.043     -2047.3054     -2152.5238      36677.958     -19127.512      52.168531      35.069149      38.744851      70883.937      4.4865795      0.174          3.6677958    
    175000   175            304.58452      12266.486     -1018.5666     -203.29076      38021.314     -19124.191      52.161211      35.075382      38.697945      70800.769      4.4918497      0.175          3.8021314    
    176000   176            301.16728      14560.744      1026.2554      720.06823      41935.909     -19127.006      52.151932      35.039619      38.651038      70630.283      4.5026921      0.176          4.1935909    
    177000   177            300.36972      12994.961     -2161.6846     -14.365702      41160.932     -19124.973      52.271172      35.049785      38.604132      70726.372      4.4965747      0.177          4.1160932    
    178000   178            296.85762      14897.137     -52.939184      736.80772      44007.543     -19126.591      52.253305      35.046127      38.557225      70608.919      4.5040545      0.178          4.4007543    
    179000   179            297.94712      15045.767      652.50579     -579.30196      45064.096     -19122.281      52.228219      35.114098      38.510318      70625.876      4.502973       0.179          4.5064096    
    180000   180            303.40913      14961.636     -225.75648     -955.90428      46066.57      -19119.16       52.229498      35.16136       38.463412      70636.523      4.5022943      0.18           4.606657     
    181000   181            294.63403      16477.326      1889.7619     -454.0002       47996.218     -19117.587      52.205216      35.166804      38.416505      70528.501      4.50919        0.181          4.7996218    
    182000   182            301.26215      18827.613      2068.2943      3111.3049      51303.239     -19124.061      52.296555      35.066588      38.369599      70364.539      4.5196972      0.182          5.1303239    
    183000   183            301.40908      17315.012      748.07292      724.69771      50472.265     -19117.196      52.312716      35.163246      38.322692      70494.014      4.511396       0.183          5.0472265    
    184000   184            298.51876      17894.652      1665.1128      235.0367       51783.806     -19118.579      52.255384      35.226676      38.275785      70457.435      4.5137382      0.184          5.1783806    
    185000   185            307.39955      18371.555      1188.7096      269.47033      53656.486     -19112.589      52.306053      35.225911      38.228879      70437.795      4.5149967      0.185          5.3656486    
    186000   186            297.65996      17452.546     -1459.9618      54.924479      53762.676     -19111.959      52.395225      35.232798      38.181972      70485.081      4.5119678      0.186          5.3762676    
    187000   187            295.11035      17588.344     -1688.5208     -252.56815      54706.121     -19110.969      52.468781      35.226966      38.135066      70485.651      4.5119313      0.187          5.4706121    
    188000   188            301.13049      18343.366     -26.772602     -503.78177      55560.653     -19104.368      52.408659      35.290316      38.088159      70444.74       4.5145516      0.188          5.5560653    
    189000   189            296.81473      18518.678     -926.56924     -680.87887      57163.483     -19105.79       52.479783      35.281829      38.041252      70436.525      4.5150781      0.189          5.7163483    
    190000   190            299.84818      19974.099      656.33139      289.80552      58976.159     -19104.641      52.41331       35.321265      37.994346      70339.1        4.5213319      0.19           5.8976159    
    191000   191            297.55112      22197.038      2354.9965      2563.8241      61672.294     -19104.207      52.3843        35.31567       37.947439      70202.256      4.5301452      0.191          6.1672294    
    192000   192            307.33144      21183.708      633.96018      824.26677      62092.896     -19100.488      52.470925      35.345068      37.900533      70289.888      4.5244974      0.192          6.2092896    
    193000   193            301.89222      20703.382     -1008.6237      682.11212      62436.658     -19100.31       52.55363       35.344928      37.853626      70313.271      4.5229927      0.193          6.2436658    
    194000   194            305.19273      21392.671      270.75396      238.823        63668.436     -19093.956      52.552928      35.376699      37.806719      70288.328      4.5245978      0.194          6.3668436    
    195000   195            296.79812      23784.671      821.55073      3269.7492      67262.713     -19091.991      52.63349       35.300065      37.759813      70156.435      4.533104       0.195          6.7262713    
    196000   196            300.26515      22248.451     -293.52134      687.94465      66350.93      -19085.692      52.63251       35.399002      37.712906      70264.36       4.5261412      0.196          6.635093     
    197000   197            300.6862       21603.337     -920.66316     -1102.7179      66833.393     -19082.429      52.664863      35.454456      37.666         70330.108      4.52191        0.197          6.6833393    
    198000   198            297.07155      21197.789     -2802.9787     -1190.6676      67587.015     -19077.228      52.756283      35.456377      37.619093      70368.268      4.5194577      0.198          6.7587015    
    199000   199            298.38246      21967.983     -1317.5128     -1351.753       68573.214     -19075.942      52.75869       35.47557       37.572186      70321.781      4.5224454      0.199          6.8573214    
    200000   200            294.95977      23124.558     -796.71835     -393.18386      70563.576     -19068.604      52.690356      35.536474      37.52528       70263.44       4.5262004      0.2            7.0563576    
    201000   201            297.52189      23719.276     -497.25593      286.01039      71369.074     -19067.907      52.77717       35.509773      37.478373      70238.419      4.5278128      0.201          7.1369074    
    202000   202            301.75012      23563.509     -1534.6056      1484.2689      70740.864     -19063.489      52.775769      35.562057      37.431467      70251.935      4.5269417      0.202          7.0740864    
    203000   203            299.84874      24689.21       2357.8825      1250.5044      70459.244     -19057.006      52.630275      35.674214      37.38456       70191.144      4.5308624      0.203          7.0459244    
    204000   204            296.99628      23628.426      1373.2526     -33.068873      69545.096     -19056.416      52.625235      35.760294      37.337653      70265.503      4.5260676      0.204          6.9545096    
    205000   205            305.77347      23825.35       1148.8978      1297.783       69029.369     -19052.055      52.581912      35.834354      37.290747      70264.673      4.526121       0.205          6.9029369    
    206000   206            298.67111      22405.862      1582.1797      1079.4638      64555.943     -19053.36       52.513126      35.959616      37.24384       70329.475      4.5219506      0.206          6.4555943    
    207000   207            303.83584      21026.159      953.70712      692.84211      61431.927     -19055.029      52.430814      36.104125      37.196934      70412.63       4.5166104      0.207          6.1431927    
    208000   208            300.3014       20016.234      1152.3348      2096.7237      56799.643     -19057.455      52.381069      36.212009      37.150027      70467.054      4.5131221      0.208          5.6799643    
    209000   209            305.99761      17310.882      1121.8782     -258.75872      51069.527     -19064.827      52.255317      36.418829      37.10312       70610.111      4.5039784      0.209          5.1069527    
    210000   210            297.73756      16036.077      470.83006      1650.5169      45986.883     -19072.303      52.235146      36.507805      37.056214      70665.849      4.5004258      0.21           4.5986883    
    211000   211            300.18453      13963.123     -1094.0702     -282.43931      43265.877     -19071.288      52.211623      36.637604      37.009307      70795.428      4.4921886      0.211          4.3265877    
    212000   212            304.49487      14106.614      79.613121      91.465059      42148.764     -19077.538      52.249709      36.653745      36.962401      70788.45       4.4926314      0.212          4.2148764    
    213000   213            302.92525      14526.462      1387.4645      842.79732      41349.123     -19079.738      52.227266      36.688473      36.915494      70735.206      4.4960131      0.213          4.1349123    
    214000   214            293.60366      14430.433      1554.4001      751.77599      40985.124     -19079.773      52.220948      36.74218       36.868587      70740.18       4.495697       0.214          4.0985124    
    215000   215            301.13396      14391.889      1992.9686     -144.1878       41326.886     -19082.343      52.192715      36.808222      36.821681      70738.907      4.4957779      0.215          4.1326886    
    216000   216            293.66293      13455.598      721.6748      -777.13943      40422.26      -19083.842      52.220234      36.865696      36.774774      70796.414      4.4921261      0.216          4.042226     
    217000   217            298.95447      13923.476     -706.11214      136.91624      42339.625     -19077.478      52.296968      36.847456      36.727868      70774.976      4.4934867      0.217          4.2339625    
    218000   218            297.26175      13944.615     -1185.22       -393.80515      43412.869     -19078.286      52.376747      36.843817      36.680961      70785.425      4.4928234      0.218          4.3412869    
    219000   219            304.03308      14417.955     -1350.1613     -76.479616      44680.506     -19075.442      52.402807      36.863899      36.634054      70768.633      4.4938895      0.219          4.4680506    
    220000   220            305.53811      13234.292     -1141.3135     -1746.1132      42590.304     -19078.857      52.363785      36.964041      36.587148      70817.246      4.4908046      0.22           4.2590304    
    221000   221            299.10046      14792.77      -369.24089      688.34466      44059.207     -19077.106      52.346685      36.97041       36.540241      70715.54       4.4972635      0.221          4.4059207    
    222000   222            305.3584       15108.18       665.68388      479.43664      44179.421     -19083.543      52.281313      37.054534      36.493335      70697.066      4.4984386      0.222          4.4179421    
    223000   223            305.02092      14721.939      226.47357     -145.40862      44084.753     -19076.795      52.26055       37.144306      36.446428      70749.145      4.4951273      0.223          4.4084753    
    224000   224            303.17479      14855.396      2162.5029     -1416.9444      43820.63      -19081.884      52.184138      37.238815      36.399521      70734.296      4.4960709      0.224          4.382063     
    225000   225            299.37518      13995.674     -215.2399       613.44971      41588.812     -19084.444      52.27583       37.263953      36.352615      70815.042      4.4909444      0.225          4.1588812    
    226000   226            304.96178      14072.096     -859.57827     -727.87698      43803.745     -19083.523      52.235762      37.333784      36.305708      70801.89       4.4917786      0.226          4.3803745    
    227000   227            302.50677      14675.005     -316.99489     -49.203327      44391.214     -19090.317      52.172919      37.401787      36.258802      70753.99       4.4948195      0.227          4.4391214    
